id,title,category,description,description2,directors_actors,publication_date,rating,duration_sec,tags,tags2,image
10099,Born To Spy,Family,"Yu Na and Min Park want more excitement in their lives, but they don't realise just how crazy things will become when they discover that their once unremarkable parents are actually international spies and have disappeared in suspicious circumstances!","[""The kids organise an excursion to the Botanic Gardens to intercept Mr Turei's mission - but their plan is derailed when their Halmeoni shows up unexpectedly, distracting them from their goal."", ""To reveal the bad spy, the kids invite the three suspects from Parent Teacher Night over for a day of interrogation, using some truth serum stolen from their parents' spy room. The answers surprise them."", ""With a new mission from Halmeoni to 'protect the Seedling', Min and Yu Na divide and conquer - Yu Na managing the family hardware store while Min and his friends look after a very energetic Mr Potts."", ""Yu Na's birthday is ruined by everyone forgetting it, while Min's science project accidentally attracts Turmoil attention to the school. Yu Na saves the day but lands herself in detention in the process."", ""Min and Yu Na learn of an important spy mission that their parents were meant to complete, involving a visit to a local enemy agent's house. With their friends' help, they embark on the mission themselves."", ""On Parent Teacher Night, Min and Yu Na enlist Mr Potts to step in as their grandfather. Things go well until a strange voice intercepts their radios and they realise there's an enemy agent present."", ""When Min and Yu Na's parents go missing, leaving behind only a note, the kids must make it through the day without anyone finding out - including a suspicious stranger who tries to follow them home."", 'When Ludwig goes missing, Min risks losing his role in the school play to go looking for him - and he and Yu Na make a surprising discovery about Ms Waters during their hunt for the dog.', ""Min, Raph and Allegra look for a missing Mr Potts while Yu Na and Dutch get ready for the formal of a lifetime. But Mr Potts isn't where he says he is, and when they find out why, they're shocked."", 'Now that Turmoil has all the information it needs to destroy Tenacity (and the world) for good, the Park family must come together and use all their new skills to overthrow Turmoil once and for all.']","[""['Cast Hannah Kim'"", ""'Lulu Quirk']"", ""'Ocean Lim'"", ""'Danny Kim'"", ""'Julia Yon'""]",2021-12-10 06:00:00,PG,"[1375.0, 1273.0, 1436.0, 1404.0, 1246.0, 1433.0, 1246.0, 1425.0, 1407.0, 1444.0]","['ABC ME', 'FAMILY']","['diversity', 'family-viewing-abcme', 'family-viewing', 'abc3', '3featured', 'cald', 'childrens']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2006H005S00_619329926eeac_1920.jpg
10229,Hoot Hoot Go!,Kids,"Let's work together! Let's solve the problem! Hoot, Hootabelle and Hootly are best friends who live together in the Land of Giggle and Hoot. Whenever someone needs help, these three owl pals come together to solve the problem.","[""Hoot and Hootabelle want to go cloud bouncing with Hootly, but she doesn't know how to do it because she's never been cloud bouncing before! How can they all go cloud bouncing together if Hootly can't join in?"", 'Pirate Hootbeard is upset when he discovers his favourite Star Cloud photo from his Piratey Book of Clouds is gone! How will the Owl Pals help Pirate Hootbeard find another Star Cloud and take a new photo?', ""The Owl Pals go to Button Island to visit Pirate Hootbeard, but he isn't feeling like his usual piratey self because he's lost his mighty Yarr! How can the Owl Pals help Pirate Hootbeard get his mighty Yarr back?"", ""It's Happy Hoot Day - the day Hoot gets to do his most favourite things! He's so excited that he forgets to share his favourite things with his Owl Pals. How can Hoot have a Happy Hoot Day if he's not sharing?"", ""The Owl Pals are playing dress-ups when they realise it's time for the Night Watch. They prepare to fly off into the Nighty-Night sky, but Hoot isn't ready! How can the Owl Pals go on the Night Watch if Hoot isn't ready?"", ""When Giggle Fangs' Fangifier breaks, it makes the Batty Lair too bright and loud. The Owl Pals each try fixing the Fangifier, but nothing works! How can they fix it and turn everything back to normal?"", 'Brave and adventurous Hootaluna gets unexpectedly homesick when she has her first sleepover at the Button Tree with the Owl Pals. How can they have the best sleepover ever if Hootaluna wants to go home to the moon?', ""The Owl Pals offer to look after Giggle Bot while Hootaluna goes on a space adventure. But Giggle Bot runs out of energy and can't moon bounce anymore. How can they go moon bouncing if Giggle Bot is too tired?"", ""Hoot, Hootabelle and Hootly are on the Night Watch when they discover Pirate Mini-Hootbeard is wide awake and can't get to sleep! How can the Owl Pals help Pirate Mini-Hootbeard fall asleep?"", ""The Owl Pals throw a surprise party for Giggle Fangs, but it's way too colourful, bright and loud for him - he likes things dark and quiet! How can the Owl Pals give Giggle Fangs a party he likes?"", ""Hootaluna wants to show the Owl Pals how to moon bounce! They don't call her 'Moon Bouncer Extraordinaire' for nothing! The Owl Pals try, but can't get it right. How can they moon bounce together if the Owl Pals can't do it?"", 'The Owl Pals are on the Night Watch when the stars start disappearing from the sky! Giggle Fangs has made all the stars disappear so he can have a nice bat nap. How can they finish the Night Watch if there are no stars?', ""The Owl Pals visit the Moon so Giggle Bot can show them his new Moon Bot dance! They're super-excited, but then the moon music player breaks! How can Giggle Bot do his new Moon Bot dance if the moon music player is broken?"", ""The Owl Pals invite Hootaluna to sing in their Owl Choir - they don't call her 'Hootaluna - Singer Extraordinaire' for nothing! But Hootaluna gets stage fright! How can the Owl Choir perform if Hootaluna can't sing?"", 'The Owl Pals are off to search for the Perfect Piratey Picnic Spot with Pirate Hootbeard, but they lose their special map showing the perfect picnic spot! How can they have a picnic without the perfect piratey picnic spot?', ""Hootaluna gives the Owl Pals a Moon Dancing lesson, but her Moon Boots malfunction... and the lesson is ruined. How can Hootaluna be the best moon dancing teacher in the Giggle Galaxy if her Moon Boots don't work?"", ""Hoot, Hootabelle and Hootly invite Giggle Fangs and his toy Giggle Bug to a tea party at the Button Tree. But when he arrives, they can't find Giggle Bug anywhere! How can they have a tea party without Giggle Bug?"", ""It's Boo Day - everyone dresses up as bats and surprises each other with a 'Boo!'. The Owl Pals go to the Batty Lair to celebrate with Giggle Fangs, but his boo doesn't work! How can they help him get his boo back?"", ""Hoot, Hootabelle and Hootly are getting ready to go to Pirate Mini-Hootbeard's birthday party, when Hoot realises his pirate outfit has shrunk! How can he go to a piratey party without a piratey outfit?"", ""The Owl Pals are putting on a special concert for their toys - but they can't agree on which song to sing. How are they going to put on the best concert ever for the toys without the right song to sing?"", ""When Hoot, Hootabelle and Hootly can't find Pirate Mini-Hootbeard during a game of Hoot and Seek, they make the Button Tree super messy trying to find where he's hiding. How can they find Pirate Mini-Hootbeard now?"", ""The Owl Pals have each made a cubby house, but when they decide to have a tea party in one of them, they can't choose because none of them are quite right. How will they have their tea party without the perfect cubby?"", ""The Owl Pals want to go on a big treasure hunt with Pirate Hootbeard.  But Pirate Mini-Hootbeard wants to go on a little treasure hunt! How can the Owl Pals find a tiny treasure that's just the right size for a mini-pirate?"", ""The Owl Pals want to go rainbow sliding on the colourful Button Rainbow, only to find Giggle Fangs has turned it grey because it's his favourite colour. How can they make the Button Rainbow all the colours everybody loves?"", ""Hootaluna offers to help the Owl Pals find their missing Hootball, but she's mistaken it for a Moon Rock and added it to her Moon Rock Collection! How will Hootaluna find the Hootball if she doesn't know what it is?"", ""The Owl Pals want to play Hoot and Seek with Giggle Fangs, but his Supersonic Bat Hearing makes it hard for him to play because he can hear them no matter where they hide! How can they play if Giggle Fangs can't join in?""]",['[]'],2022-03-27 05:27:14,G,"[307.0, 312.0, 305.0, 312.0, 312.0, 311.0, 312.0, 312.0, 312.0, 291.0, 297.0, 309.0, 305.0, 310.0, 310.0, 312.0, 312.0, 312.0, 296.0, 307.0, 293.0, 295.0, 311.0, 311.0, 312.0, 311.0]",['ABC Kids'],"['hoot-hoot-go', '4animals', '4halloween', 'abc4kids', '4space-day']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH1432H005S00573557eb1b0883.36481635_1280.jpg
10440,Same But Different,Education,"Short documentary portraits of primary children with a range of disabilities, learning differences and medical conditions.","[""Robbie is an 11-year-old boy who has epilepsy. Robbie suffers from absences where he doesn't know where he is. Although they don't last very long, they have the potential to be very dangerous in certain circumstances."", ""Alisha is a nine-year-old girl with asthma. She talks about how it affects her life and the things she finds difficult. Alisha's asthma is a serious medical condition and an attack can be fatal."", ""Theo is a ten-year-old boy with a visual impairment. He does not want to be treated differently because of his disability and he doesn't like it when people are being too nice to him."", ""We meet Alexandra, a seven-year-old triplet who unlike her other two sisters has Down's Syndrome. We see how Alexandra's sisters, Felicia and Eleanor, play a big part in her life, helping her with everyday things."", 'Archie and Charlie are ten-year-old twins with cerebral palsy. Archie plays wheelchair basketball which gives him a chance to socialise and be part of a team. Archie sees his coach as a role model who inspires him.', 'Sophie is a nine-year-old girl who has dyslexia and struggles with reading and spelling. She talks about how she feels about the condition and how she finds ways to do things differently.', 'Phoebe is a seven-year-old girl with type 1 diabetes. Although she has this condition, she wants to be treated as a normal girl. She has to resist eating sweets, difficult at times like Halloween.', ""Rebecca is a ten-year-old girl who has a nut allergy. We see how this has an impact on Rebecca's diet and how she makes choices about where she buys things and what she eats.""]",['[]'],2021-07-15 10:00:00,G,"[423.0, 421.0, 556.0, 504.0, 524.0, 415.0, 441.0, 465.0]","['ABC ME', 'EDUCATION']","['mental-as', '\nc:3childrensday', 'education', 'abc3']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0089A007S0055504c380eead2.83193777_1280.jpg
10489,The Brief,News,"A fresh behind-the-scenes look at Australian politics, as the ABC's Parliament House Bureau takes you inside the latest political developments as we count down to the 2022 Federal Election.","['An inside look at the big political stories in June. A Prime Minister in quarantine, the knifing of the Deputy Prime Minister and a rare political second coming as half the nation heads into lockdown.', 'An inside look at the big political stories in May. An extraordinary threat of jail time and fines threatened Australian-India relations as the Brittany Higgins scandal distracted the government from its big-spending budget.', ""A look back at February in Australian politics: Scott Morrison's religious freedom push fails after Coalition backlash. The PM accuses Labor MPs of being Chinese spies as Vladimir Putin sends Russian troops into Ukraine."", 'The NSW and Victorian Premiers clashed over their COVID-19 responses as the Delta variant sent half the nation into lockdown. But what they could agree on was blaming the federal government for the troubled vaccine rollout.', ""The PM demanded states emerge from a COVID 'cave' as National Cabinet fractures over the plan to reopen Australia. But Scott Morrison also had to contend with a damning international climate report and the collapse of Kabul."", ""Thousands march on Parliament House demanding action to address years of toxic attitudes towards women. The Prime Minister insists he's listening but ends up having to apologise for raising false allegations."", 'Scott Morrison calls in the states to get the vaccine rollout back on track as Christine Holgate reignites pressure on the government over the treatment of women.', ""A secret trip blows up in Scott Morrison's face. The new nuclear submarine agreement leaves France crying foul. Kristina Keneally parachutes into a safe seat, while a blind trust costs Christian Porter his ministerial career."", 'Parliament rocked by allegations of a rape of a former staffer, while a Cabinet minister strenuously rejected an historical claim dating back decades.', ""The spread of Omicron prompts a surge in COVID-19 cases, highlighting a shortage of rapid antigen tests. Scott Morrison's summer woes continue with damaging leaked texts."", ""The PM's battle with Anthony Albanese becomes increasingly personal, after Scott Morrison was dubbed a liar on the world stage. The political year ends with a spotlight on the treatment of women in Federal Parliament."", ""In October Gladys Berejiklian's resignation as NSW Premier fundamentally changed Australia's COVID-19 recovery plans. But the PM had other issues to contend with as the French President calls him a liar on the world stage.""]",['[]'],2021-07-03 07:00:00,,"[900.0, 900.0, 900.0, 900.0, 900.0, 917.0, 900.0, 900.0, 900.0, 900.0, 900.0, 900.0]",['ABC NEWS'],"['news24', 'news']",https://cdn.iview.abc.net.au/thumbs/i/nn/NN2113H005S00_60dd73e48542e_1920.jpg
10557,This Is Scarlett And Isaiah,Kids,"Adorable, inquisitive and intelligent, This is Scarlett and Isaiah follows the world of two bubbly six year olds, with a goal to empower kids to fearlessly explore the world.","[""Isaiah takes his first hip hop dancing lesson! Isaiah meets an award-winning hip hop dancer who shows Isaiah some awesome moves. Isaiah gets to show off his new moves when he joins a kid's hip-hop dancing crew."", 'Isaiah learns about different forms of travel when he goes dog sledding. On a snowy day, Isaiah helps care for a pack of huskies before learning the call signs to tell them where he wants to go.', 'Isaiah meets a bubble expert who shows him some awesome tricks you can do with bubbles. Isaiah bounces a giant bubble on his hand, blows tiny bubbles inside a large one and even gets himself inside a gigantic bubble! Pop!', 'Isaiah wears his chef hat and joins celebrity chef Roger Mooking who shows him how to make wontons. Isaiah seasons the meat and folds the wontons by hand to make a bite-sized and delicious snack.', 'Isaiah loves reptiles, especially alligators. Isaiah gets up close and personal with a variety of turtles, snakes, lizards and iguanas. Before the end of his visit, Isaiah feeds an alligator! Gasp!', ""Today, she meets a talented hairdresser who shows her how to make hair from drab to fab! Scarlett practices cutting hair on a mannequin, styles her mum's hair and tries different hairstyles."", ""Isaiah can't wait to use the bike blender when he visits a local grocery store. Isaiah combines her favorite fruits and vegetables to make a tasty healthy drink treat."", 'Isaiah joins a veteran skater for his first roller skating lesson. Isaiah learns how to keep his balance, skate forward and how to stop. Isaiah invites Mum and Dad to join in the fun.', ""Isaiah lends some big brother support during his little sister's first day at Pre-Kindergarten. With Isaiah's help, Ariah has an awesome first day at school."", 'Scarlett meets an aboriginal quilt artist who shows her how to make a quilt for her nana. Scarlett uses a sewing machine, cuts patterned fabrics into different shapes to make a family tree themed quilt.', 'Isaiah visits a trampoline gym and meets a coach that shows him how to bounce like a pro. Isaiah practices star jumps, bum jumps and a seat drop half turn jump.', 'Isaiah visits the Agricultural Museum and gets the cutest task of all - feeding the baby animals! First Isaiah bottle feeds the baby lambs, and then he learns how to milk a cow and how to feed the calves.', 'Scarlett goes to circus school! Scarlett meets a circus expert who takes her on a whirlwind ride through different circus acts including walking on a tight rope!', ""Scarlett is putting on a puppet show and you're invited. Scarlett works with a professional puppeteer to learn how to make a sock puppet. Scarlett creates a fairy puppet and puts on a fairy dust puppet show."", 'Isaiah meets a puppet expert and learns how to make shadow puppets out of paper. After making a ninja puppet, Isaiah puts on a shadow puppet show for a group of kids.', 'Scarlett meets a pet groomer who shows her how to groom different types of pets. Together they give a dog a bath, brush a furry cat and trim the nails on a bunny.', 'Isaiah joins a balloon artist who shows him how to twist balloons into different dinosaurs. Isaiah and his little sister get a ginormous surprise when they play with a 20-foot balloon T-Rex!', 'Buckle up! Scarlett is taking us around the world. Scarlett drives a cargo boat, rides a Pakistani bus, makes origami in a Japanese house and learns how to play the Nigerian drums. What a great way to travel!', 'Scarlett puts on her chef hat and joins a baker who shows her how to make fortune cookies. Scarlett writes her own fortunes, mixes the ingredients, and gets to eat the freshly made fortune cookies. Yum!', ""Scarlett puts on her winter jacket because she's heading outside to build a big snow sculpture! Scarlett meets an expert who shows her how to make a horse snow sculpture that she can slide off."", 'Scarlett visits the shoe museum and meets a shoe expert who shows her weird, old, colourful, funny, tall and crazy shoes from all around the world. Scarlett tries on different shoes and paints a wooden clog for her mum.', 'Isaiah loves learning about space and today is his lucky day as he visits the Aviation and Space Museum! Isaiah trains to be an Astronaut, tries the flight simulator, and launches water rockets.', 'Game on! Scarlett joins a dodgeball coach for a speedy one-on-one lesson. She learns how to dodge, dip, duck, jump, and run fast. All of which comes handy when Scarlett joins a team of kids for a fun match of dodge ball.', 'Scarlett meets a dog trainer who teaches her how to help take care of a new puppy. Scarlett joins a puppy kindergarten class and teaches the puppies how to walk on a leash and respond to different commands.', 'Scarlett learns firsthand how her favourite food is made. Scarlett learns the art of pizza making from a local pizza maker. Not only does Scarlett make a meatball pizza, but best of all she learns how to make a dessert one.', 'Isaiah joins magician Neil Croswell and learns how to perform some magic tricks. Isaiah watches Neil perform and he even gets to levitate!', 'Isaiah visits a car mechanic and learns about the different tools car mechanics use to fix cars. Isaiah changes a tire, checks the oil levels and gets to see the undercarriage of a car.', 'Scarlett meets a pasta chef who shows her how to make dough and then feed it into a machine that cuts it into long, thin strips. The two of them also roll up some meatballs and share a yummy Italian feast.', ""Isaiah scales a climbing wall! Isaiah learns about the safety equipment climber's use and why it is important to have someone with you when you climb walls. With his harness on, Isaiah climbs his way up to the top."", ""Isaiah visits a pinata maker who shows him how to construct a papier mache pinata using an inflated balloon, 'engrudo' a flour based homemade glue and coloured paper. Isaiah is then invited to a Mexican themed party."", ""Scarlett visits the children's museum where she builds a castle using giant building blocks, plays a floor piano, has a boat race at the water table, and best of all gets to play in a huge pin wall! The museum is so much fun!"", 'Scarlett gets her first formal polka dancing lesson. Scarlett meets a polka dancer teacher who shows her to gallop, jump back and forth and spin polka style. Scarlett gets to dance with a partner to the beats of a live band.', ""Isaiah has become a mad scientist! He's making putty, jelly volcanoes, and magic mud that drips through your fingers! But now someone needs to clean up all this mess."", 'Scarlett has been invited to join a local hand bell choir. Scarlett gets to ring all sorts of bells from tiny little ones to a gigantic bell on top of a tower. Ding Dong!', 'Scarlett loves spinning and decorating. Lucky for her today she gets to do both! Scarlett meets a professional hula hooper who shows her how to make her very own hoop, and takes her hula hooping with other kids in the park.', ""Scarlett wants to surprise her dad by making a birthday cake for his birthday. Scarlett and a chef work together to make and decorate a chocolate fudge heart-shaped cake. Now it's time to blow out the candles!"", ""Isaiah meets an artist who shows him how to stamp T-Shirts with different designs. Isaiah uses silk screens, fabric paint and a funny tool called a 'squeegee' to stamp designs on different T-Shirts."", 'Scarlett loves dressing up and playing pretend. Today, Scarlett meets an expert mask maker who shows her how to make a princess mask out of cardboard.', 'Scarlett gets up and close to hundreds of butterflies when she visits the butterfly conservatory. Scarlett tours the conservatory, spotting her favourite butterflies and helps the curator make a new butterfly feeder.', 'Isaiah gets to explore a chocolate shop! Isaiah learns the different steps cocoa beans have to take to become a bar. Isaiah mixes ingredients to create different choco-licious bars.', ""Don't worry, Isaiah is not hovering over a canyon he's standing on a massive 3D chalk drawing! Isaiah meets a chalk artist who shows him how to make his very own chalk and then they get busy drawing on the sidewalk."", 'Scarlett visits a local farm and picks potatoes by hand. She also gets to pick them by riding a big machine called the potato harvester. After picking the potatoes, she heads to the kitchen and makes crunchy potato chips.', 'Scarlett learns how to work clay into a baby sea lion. Scarlett picks gold coloured clay and rolls the clay into the shape of a baby sea lion. When she is done, she puts her creation in the oven to harden.', 'Isaiah likes packing his own lunch and today he gets to pack a dinosaur for lunch! Isaiah meets a chef who shows him how to play with his food and make it look fun and taste yummy.', ""Isaiah visits a butcher and gets to make yummy breakfast sausages. Isaiah seasons the meat and puts his muscles to work when he turns the sausage maker's handle."", 'Scarlett visits a petting zoo and gets to meet and feed a variety of animals including ponies, deer, sheep, and peacocks. Best of all, Scarlett gets to ride a pony!', ""Scarlett's favourite thing to collect is jewellery, but the one thing she has always wanted is a tiara. Today, Scarlett meets a jewellery who shows her how to make a sparkly one."", 'Isaiah visits a pumpkin patch and chooses to carve his pumpkin into a ghost. Using a marker, Isaiah draws the pieces he needs to cut out to make his scary pumpkin face. He also snacks on the roasted pumpkin seeds.', ""Isaiah surprises his mum by making an extra special 3D pop-up card for her birthday. Isaiah picks his mum's favourite colours and glittery paper to make a beautiful card."", 'Scarlett has a new baby brother and she wants to be a helpful big sister. Scarlett visits a baby expert who shows her the things she can do to help mummy take care of Jasper.', 'Isaiah loves to swim and today he visits an Olympic swimming pool. Isaiah meets a coach that teaches him how to do a cannonball, a star float, and a backstroke. Isaiah also meets and races a gold medal Paralympian swimmer.']",['[]'],2019-03-08 17:32:30,G,"[361.0, 361.0, 361.0, 360.0, 361.0, 361.0, 361.0, 360.0, 360.0, 361.0, 361.0, 361.0, 361.0, 360.0, 361.0, 360.0, 360.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 360.0, 361.0, 362.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 360.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 360.0]",['ABC Kids'],"['4summer', '4real', '4outdoors', '4work', '4learn', '4featured', '4girls', 'abc4kids']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9945A043S00555aa901e8e3a9.72341684_1280.jpg
